time_yr	Mantle_T	Surf_T	PO2	Patm
19221.021496452016	2432.298455944161	2413.801907619186	9.140394306088877e-13	13834086.467719004
19221.072114963506	2432.297900606826	2413.808247312778	9.140394306088877e-13	13834108.061580358
19221.22122211253	2432.2962661189454	2413.8235382013972	9.140394306088877e-13	13834171.614998741
19221.370329261554	2432.2946333732193	2413.834533791374	9.140394306088877e-13	13834235.097642956
19221.519436410574	2432.2930019617347	2413.8422480821114	9.140394306088877e-13	13834298.526058648
19221.93182952373	2432.288494599613	2413.852038395067	9.140394306088877e-13	13834473.76141608
19222.344222636886	2432.2839906611734	2413.8535638574185	9.140394306088877e-13	13834648.857071547
19222.75661575004	2432.2794880385336	2413.8520549775667	9.140394306088877e-13	13834823.898525568
19223.1690088632	2432.2749861023362	2413.849072434916	9.140394306088877e-13	13834998.911306545
19223.654739441332	2432.269684175851	2413.8443489961364	9.140394306088877e-13	13835205.021624517
19224.140470019465	2432.264382634577	2413.838988422174	9.140394306088877e-13	13835411.11516622
19224.626200597602	2432.259081309306	2413.8334107462324	9.140394306088877e-13	13835617.198795056
19225.95700665016	2432.2445577431386	2413.8179862867887	9.140394306088877e-13	13836181.779709674
19227.28781270271	2432.2300351506383	2413.8025386099157	9.140394306088877e-13	13836746.312480753
19230.97847925815	2432.1897648159065	2413.759699432125	9.140394306088877e-13	13838311.677784452
19234.669145813583	2432.1495016419394	2413.7168631708973	9.140394306088877e-13	13839876.686259935
19238.359812369017	2432.1092458006647	2413.6740349922047	9.140394306088877e-13	13841441.33065952
19249.810632606717	2431.9843934226274	2413.5411875360796	9.140394306088877e-13	13846293.52653696
19261.261452844417	2431.8596121964392	2413.408391642712	9.140394306088877e-13	13851142.190735077
19272.712273082117	2431.7349020745855	2413.275647287516	9.140394306088877e-13	13855987.322629975
19307.955210717162	2431.351518684785	2412.8674143643957	1.21871924081185e-12	13870877.353729893
19343.19814835221	2430.9688052135384	2412.4596660075217	1.21871924081185e-12	13885733.975913692
19378.441085987255	2430.5867588251554	2412.052398138369	1.21871924081185e-12	13900557.232750086
19413.684023622303	2430.2053766898784	2411.6456067140953	1.21871924081185e-12	13915347.16822234
19429.63200247717	2430.0330128784253	2411.46168275091	1.21871924081185e-12	13922028.905371018
19430.381352094548	2430.024917326711	2411.4530430666714	1.21871924081185e-12	13922342.69340356
19430.45744929723	2430.024095232039	2411.4521657100113	1.21871924081185e-12	13922374.55805073
19430.516306892157	2430.0234564404245	2411.4584405767782	1.21871924081185e-12	13919769.406664494
19430.553904924986	2430.023046398705	2411.467126688782	1.21871924081185e-12	13919785.355348047
19430.591502957814	2430.0226362174963	2411.476117667883	1.21871924081185e-12	13919801.309689846
19430.62910099064	2430.0222265497578	2411.4838672155524	1.21871924081185e-12	13919817.243180068
19430.666699023473	2430.021817308004	2411.4905868899623	1.21871924081185e-12	13919833.159369227
19430.7042970563	2430.0214082403736	2411.496876584724	1.21871924081185e-12	13919849.068483753
19430.763387069805	2430.020765664114	2411.505958868496	1.21871924081185e-12	13919874.058452953
19430.822477083308	2430.020123434978	2411.51418150676	1.21871924081185e-12	13919899.034314733
19430.881567096807	2430.0194815826403	2411.5214777932333	1.21871924081185e-12	13919923.994863873
19430.94065711031	2430.018840095783	2411.5278784999355	1.21871924081185e-12	13919948.94055928
19431.198195576817	2430.0160471888953	2411.5485405506256	1.21871924081185e-12	13920057.543937156
19431.455734043324	2430.0132581409684	2411.5597742690347	1.21871924081185e-12	13920165.990333326
19431.713272509827	2430.0104714923127	2411.565177504586	1.21871924081185e-12	13920274.338999506
19432.08932799403	2430.0064049943667	2411.566951838339	1.21871924081185e-12	13920432.444977814
19432.465383478226	2430.002339873702	2411.5655143457525	1.21871924081185e-12	13920590.49432622
19432.841438962427	2429.998275356648	2411.562773695537	1.21871924081185e-12	13920748.518448886
19433.217494446624	2429.9942112026674	2411.559323384545	1.21871924081185e-12	13920906.527109735
19433.82861649291	2429.9876071007307	2411.552897017991	1.21871924081185e-12	13921163.283029236
19434.439738539193	2429.9810033952563	2411.5459833979253	1.21871924081185e-12	13921420.02094239
19435.050860585474	2429.974399938618	2411.5389465720523	1.21871924081185e-12	13921676.746840833
19437.031220480163	2429.953003263304	2411.516152761826	1.21871924081185e-12	13922508.578771766
19439.01158037485	2429.931608665389	2411.4933632260113	1.21871924081185e-12	13923340.306273695
19448.17098679621	2429.832681347752	2411.3879784339074	1.21871924081185e-12	13927185.860111097
19457.330393217566	2429.733797691539	2411.282625697734	1.21871924081185e-12	13931029.21088523
19466.489799638926	2429.634958303776	2411.1773041048527	1.21871924081185e-12	13934870.33201976
